stay_id,stay_added,start_date,end_date,duration,pet_total,service_type,owner_id,sitter_id,new_to_rover,booking_total_usd,postal_code
313446,2015-10-01 16:16:38,2015-10-01,2015-10-04,3,1,overnight-boarding,376638,828771,0,75,97227
308363,2015-10-01 16:16:54,2015-10-23,2015-10-26,3,1,overnight-boarding,727698,285944,0,0,90016
306136,2015-10-01 16:17:07,2015-10-22,2015-10-26,4,1,overnight-boarding,833006,299923,0,0,96753
313707,2015-10-01 16:17:29,2015-10-05,2015-10-07,2,1,overnight-boarding,977848,517217,0,60,94087
312720,2015-10-01 16:17:38,2015-10-31,2015-11-01,1,1,overnight-boarding,797592,1016724,1,25,77057
310630,2015-10-01 16:18:14,2015-10-01,2015-10-04,3,1,overnight-boarding,136875,102414,0,75,89145
313501,2015-10-01 16:18:19,2015-10-02,2015-10-04,2,1,overnight-boarding,1045026,769977,1,52.5,89123
313615,2015-10-01 16:19:27,2015-10-03,2015-10-04,1,1,overnight-boarding,1045165,534491,1,31.5,53036
311513,2015-10-01 16:21:25,2015-10-06,2015-10-15,9,2,overnight-boarding,779534,768883,0,360,98059
312877,2015-10-01 16:22:31,2015-10-17,2015-10-19,2,3,overnight-boarding,831136,250132,0,120,30331
313712,2015-10-01 16:23:00,2015-10-01,2015-10-04,3,1,overnight-boarding,935840,542267,0,96,44130
313544,2015-10-01 16:23:10,2015-10-07,2015-10-12,5,1,overnight-boarding,155309,439037,0,150,98125
313708,2015-10-01 16:23:32,2015-10-18,2015-10-20,2,1,overnight-boarding,977848,517217,0,60,94087
313640,2015-10-01 16:23:51,2015-10-08,2015-10-09,1,1,overnight-boarding,946335,949193,0,35,20010
313691,2015-10-01 16:24:09,2015-10-16,2015-10-18,2,1,overnight-boarding,839756,754371,0,0,85258
312674,2015-10-01 16:24:11,2015-11-04,2015-11-12,8,1,overnight-boarding,835431,542705,0,304,97225
306969,2015-10-01 16:24:57,2015-10-03,2015-10-04,1,1,overnight-boarding,730671,563586,0,32,78745
309162,2015-10-01 16:25:48,2015-12-11,2015-12-18,7,2,overnight-boarding,989216,287401,1,0,85226
458989,2015-10-01 16:27:40,2015-10-29,2015-11-01,3,2,overnight-traveling,1048384,669969,1,0,39507
313660,2015-10-01 16:28:12,2015-10-02,2015-10-03,1,1,overnight-boarding,959151,853852,0,30,10006
313738,2015-10-01 16:28:36,2015-10-02,2015-10-04,2,1,overnight-boarding,955296,983081,0,50,78254
313445,2015-10-01 16:29:57,2015-10-01,2015-10-11,10,1,overnight-boarding,143137,99783,0,300,95969
309186,2015-10-01 16:30:31,2015-10-02,2015-10-03,1,1,overnight-boarding,429794,442881,0,35,77584
312911,2015-10-01 16:30:57,2015-10-02,2015-10-04,2,1,overnight-boarding,1037851,1015989,0,51.98,80211
313701,2015-10-01 16:32:57,2015-10-01,2015-10-04,3,1,overnight-boarding,1048337,734680,1,105,80210
313662,2015-10-01 16:32:58,2015-10-03,2015-10-11,8,1,overnight-boarding,206259,901069,1,200,75231
313397,2015-10-01 16:33:30,2015-10-12,2015-10-16,4,2,overnight-boarding,677105,811067,0,144,85044
311426,2015-10-01 16:33:34,2015-10-02,2015-10-04,2,1,overnight-boarding,956960,686552,0,50,23434
313689,2015-10-01 16:33:52,2015-10-01,2015-10-01,1,1,overnight-boarding,285500,255052,0,32,90048
313741,2015-10-01 16:33:52,2015-10-03,2015-10-24,21,1,overnight-boarding,688853,859807,0,630,94553
309973,2015-10-01 16:34:35,2015-10-09,2015-10-20,11,1,overnight-boarding,519547,49852,0,385,94025
313637,2015-10-01 16:34:51,2015-10-02,2015-10-04,2,1,overnight-boarding,1048199,1044888,1,50,23220
313711,2015-10-01 16:34:54,2015-11-23,2015-12-01,8,1,overnight-boarding,548455,367146,0,232,34683
458990,2015-10-01 16:35:23,2015-10-02,2015-10-04,2,2,overnight-traveling,179797,794704,0,80,98103
310341,2015-10-01 16:35:38,2015-10-02,2015-10-04,2,1,overnight-boarding,1041843,815897,1,52.5,97003
308606,2015-10-01 16:35:53,2015-10-07,2015-10-11,4,1,overnight-boarding,1038678,774156,1,126,68130
313063,2015-10-01 16:36:31,2015-10-02,2015-10-04,2,1,overnight-boarding,942709,982953,1,36,33770
313744,2015-10-01 16:37:01,2015-10-03,2015-10-04,1,1,overnight-boarding,200572,599774,0,30,8817
313732,2015-10-01 16:37:04,2015-10-03,2015-10-04,1,1,overnight-boarding,995729,991982,0,20,47403
312771,2015-10-01 16:37:38,2015-09-30,2015-10-01,1,1,overnight-boarding,257232,176222,0,20,43201
313626,2015-10-01 16:39:06,2015-10-02,2015-10-03,1,1,overnight-boarding,367906,955711,0,28,77375
458994,2015-10-01 16:39:08,2015-10-01,2015-10-01,1,1,overnight-traveling,773605,696524,0,10,65583
313535,2015-10-01 16:39:51,2015-10-17,2015-10-18,1,1,overnight-boarding,593316,468362,0,20,20866
313518,2015-10-01 16:39:56,2015-10-03,2015-10-04,1,1,overnight-boarding,792036,787447,0,24,77040
313753,2015-10-01 16:40:13,2015-10-01,2015-10-02,1,2,overnight-boarding,653171,401071,0,35,23464
313678,2015-10-01 16:40:24,2015-10-27,2015-11-05,9,1,overnight-boarding,1048300,873838,1,225,53149
458928,2015-10-01 16:40:30,2015-10-02,2015-10-04,2,2,overnight-traveling,169682,1853,0,100,80202
308906,2015-10-01 16:40:37,2015-10-07,2015-10-13,6,1,overnight-boarding,193330,658626,0,162,92025
458987,2015-10-01 16:40:44,2015-10-02,2015-10-02,1,1,overnight-traveling,1048365,954294,1,0,92614
312566,2015-10-01 16:41:07,2015-11-21,2015-11-29,8,1,overnight-boarding,1046370,695282,1,252,33896
310886,2015-10-01 16:41:25,2015-10-01,2015-10-05,4,1,overnight-boarding,379129,521220,0,108,98087
304409,2015-10-01 16:44:07,2015-10-10,2015-10-10,1,2,overnight-boarding,403908,939150,0,44,92881
313586,2015-10-01 16:44:45,2015-10-19,2015-10-28,9,2,overnight-boarding,482716,429815,0,180,76086
312339,2015-10-01 16:45:47,2015-10-01,2015-10-03,2,1,overnight-boarding,1027428,346505,1,63,77433
308881,2015-10-01 16:47:07,2015-10-16,2015-10-18,2,1,overnight-boarding,712323,367779,0,50,33023
312396,2015-10-01 16:47:12,2015-10-03,2015-10-05,2,1,overnight-boarding,1046065,389585,1,60,78748
311260,2015-10-01 16:47:38,2015-10-01,2015-10-04,3,1,overnight-boarding,863421,1016724,0,75,77057
308731,2015-10-01 16:49:12,2015-10-01,2015-10-05,4,1,overnight-boarding,1034007,507986,1,140,27605
310651,2015-10-01 16:50:42,2015-11-24,2015-11-28,4,1,overnight-boarding,770435,273062,0,192,94521
307607,2015-10-01 16:51:13,2015-10-22,2015-11-03,12,1,overnight-boarding,1015948,780384,1,300,11788
313386,2015-10-01 16:52:43,2015-10-01,2015-10-06,5,1,overnight-boarding,207798,598936,0,175,94107
311194,2015-10-01 16:52:52,2015-10-03,2015-10-04,1,2,overnight-boarding,679962,62090,0,65,20017
311255,2015-10-01 16:54:17,2015-10-01,2015-10-01,1,1,overnight-boarding,1043711,785684,1,52.5,97232
310127,2015-10-01 16:55:06,2016-01-03,2016-01-10,7,1,overnight-boarding,972649,778859,0,182,85382
458377,2015-10-01 16:55:07,2015-10-01,2015-10-04,3,1,overnight-traveling,1043542,1009214,1,75,80210
313564,2015-10-01 16:55:55,2015-10-02,2015-10-04,2,3,overnight-boarding,1046018,827566,0,48.3,32701
458809,2015-10-01 16:56:30,2015-10-02,2015-10-03,1,1,overnight-traveling,968216,738692,0,25,77079
313771,2015-10-01 16:57:24,2015-10-07,2015-10-09,2,1,overnight-boarding,601570,12649,0,64,91206
313722,2015-10-01 16:57:30,2015-10-10,2015-10-10,1,1,overnight-boarding,1028261,700196,1,26.25,75050
313482,2015-10-01 16:57:41,2015-10-09,2015-10-18,9,1,overnight-boarding,1045624,920196,1,141.75,98058
313703,2015-10-01 17:00:18,2015-10-21,2015-10-24,3,1,overnight-boarding,548455,274427,0,75,34698
311238,2015-10-01 17:00:27,2015-10-04,2015-10-14,10,1,overnight-boarding,1043614,776837,1,400,94619
458996,2015-10-01 17:02:47,2015-10-02,2015-10-02,1,1,overnight-traveling,899384,67649,0,20,33467
313769,2015-10-01 17:03:25,2015-10-02,2015-10-04,2,1,overnight-boarding,1048465,716020,1,40,28462
313768,2015-10-01 17:04:11,2015-10-02,2015-10-02,1,1,overnight-boarding,1045673,936006,1,26.25,32204
310940,2015-10-01 17:04:12,2015-10-15,2015-10-18,3,2,overnight-boarding,776025,392344,0,220,85308
313714,2015-10-01 17:05:31,2015-10-01,2015-10-01,1,1,overnight-boarding,1024551,517788,0,37,94618
312781,2015-10-01 17:05:36,2016-01-28,2016-02-09,12,1,overnight-boarding,472220,113717,0,0,77375
310182,2015-10-01 17:05:44,2015-10-01,2015-10-05,4,1,overnight-boarding,168624,640678,0,144,92211
313762,2015-10-01 17:06:11,2015-10-19,2015-10-26,7,2,overnight-boarding,1020862,38962,0,0,87110
458724,2015-10-01 17:06:52,2015-10-09,2015-10-12,3,1,overnight-traveling,266595,391294,0,71.97,90028
313298,2015-10-01 17:06:54,2015-10-01,2015-10-03,2,1,overnight-boarding,1046035,650172,1,56.7,85212
313490,2015-10-01 17:07:44,2015-10-02,2015-10-04,2,1,overnight-boarding,229504,1038754,0,30,28205
457175,2015-10-01 17:09:02,2015-10-10,2015-10-13,3,2,overnight-traveling,1002735,37219,1,210,21085
306759,2015-10-01 17:10:05,2015-10-08,2015-10-12,4,1,overnight-boarding,1032912,1024252,1,96.6,43214
302706,2015-10-01 17:10:07,2015-10-02,2015-10-04,2,1,overnight-boarding,740348,676204,1,50,75214
313764,2015-10-01 17:10:18,2015-10-07,2015-10-07,1,1,overnight-boarding,646227,425125,0,25,60618
313755,2015-10-01 17:11:17,2015-10-24,2015-10-25,1,2,overnight-boarding,972540,121195,0,50,37921
313773,2015-10-01 17:11:22,2015-10-03,2015-10-17,14,1,overnight-boarding,919678,209300,1,84,20705
313423,2015-10-01 17:12:42,2015-10-03,2015-10-07,4,1,overnight-boarding,1047886,799502,1,100,38351
313658,2015-10-01 17:12:43,2015-10-01,2015-10-04,3,2,overnight-boarding,331200,537267,0,120,24224
310983,2015-10-01 17:12:48,2015-10-16,2015-10-19,3,2,overnight-boarding,754776,468748,0,228,92677
309416,2015-10-01 17:13:31,2015-10-03,2015-10-07,4,1,overnight-boarding,1040239,470022,1,112,60613
313745,2015-10-01 17:15:04,2015-10-02,2015-10-03,1,3,overnight-boarding,51105,819003,1,151.99,11222
313786,2015-10-01 17:16:45,2015-10-09,2015-10-12,3,1,overnight-boarding,957455,93714,0,66,80110
311521,2015-10-01 17:16:59,2015-10-16,2015-10-19,3,2,overnight-boarding,564061,471939,0,180,7871
311472,2015-10-01 17:16:59,2015-10-01,2015-10-01,1,1,overnight-boarding,973407,713088,0,15,78704
311302,2015-10-01 17:17:58,2015-10-02,2015-10-11,9,1,overnight-boarding,666370,470578,0,180,33417
311519,2015-10-01 17:19:42,2015-10-05,2015-10-07,2,2,overnight-boarding,564061,471939,0,120,7871
451082,2015-10-01 17:19:50,2015-10-05,2015-10-17,12,2,overnight-traveling,985446,363498,1,540,80439
312717,2015-10-01 17:20:11,2015-10-06,2015-10-06,1,1,overnight-boarding,935062,216377,0,30,97220
313792,2015-10-01 17:20:47,2015-10-02,2015-10-04,2,1,overnight-boarding,995931,594197,0,50,37221
458915,2015-10-01 17:22:05,2015-10-02,2015-10-06,4,1,overnight-traveling,558267,632420,0,160,94597
313790,2015-10-01 17:22:23,2015-10-01,2015-10-02,1,1,overnight-boarding,548505,972181,0,29,81428
312026,2015-10-01 17:22:39,2015-10-07,2015-10-09,2,1,overnight-boarding,1043540,233227,1,71.4,91977
312860,2015-10-01 17:22:58,2015-10-10,2015-10-14,4,1,overnight-boarding,740597,949322,0,120,2919
313690,2015-10-01 17:23:43,2015-10-03,2015-10-04,1,1,overnight-boarding,1048203,168257,1,50,95003
313675,2015-10-01 17:23:47,2015-10-02,2015-10-04,2,1,overnight-boarding,714519,345677,1,40,94507
269297,2015-10-01 17:23:54,2015-10-03,2015-10-04,1,1,overnight-boarding,944697,405057,1,27,19018
310764,2015-10-01 17:25:02,2015-10-29,2015-11-16,18,1,overnight-boarding,214569,818596,0,396,97007
312824,2015-10-01 17:27:59,2015-10-09,2015-10-10,1,2,overnight-boarding,972043,344320,0,44,27713
313503,2015-10-01 17:28:15,2015-10-02,2015-10-04,2,1,overnight-boarding,1048043,676204,1,52.5,75214
313787,2015-10-01 17:29:28,2015-10-09,2015-10-18,9,1,overnight-boarding,10369272,123821,0,270,94080
313799,2015-10-01 17:30:23,2015-10-02,2015-10-04,2,1,overnight-boarding,796698,826377,0,48,92101
313806,2015-10-01 17:31:00,2015-10-15,2015-10-22,7,1,overnight-boarding,473227,647736,0,210,1867
308885,2015-10-01 17:33:49,2015-11-04,2015-11-10,6,1,overnight-boarding,1039093,656708,1,157.5,23464
313781,2015-10-01 17:34:48,2015-10-07,2015-10-14,7,2,overnight-boarding,1027885,697655,0,338.1,55106
312940,2015-10-01 17:36:52,2015-10-02,2015-10-04,2,2,overnight-boarding,789457,1007308,0,80,77450
313478,2015-10-01 17:37:29,2015-10-03,2015-10-05,2,1,overnight-boarding,451822,228314,0,62,78721
313677,2015-10-01 17:37:38,2015-10-16,2015-10-18,2,1,overnight-boarding,787369,676060,0,100,75204
313434,2015-10-01 17:37:39,2015-10-03,2015-10-04,1,1,overnight-boarding,955215,6151,0,60,55317
313733,2015-10-01 17:37:50,2015-10-02,2015-10-08,6,1,overnight-boarding,992356,216377,0,180,97220
308080,2015-10-01 17:37:54,2015-10-12,2015-10-20,8,1,overnight-boarding,1032710,678757,1,184,34785
313305,2015-10-01 17:38:43,2015-10-01,2015-10-01,1,1,overnight-boarding,1047573,873624,1,36.75,97211
313782,2015-10-01 17:39:14,2015-10-15,2015-10-17,2,1,overnight-boarding,611828,920422,0,76,92117
313802,2015-10-01 17:39:50,2015-10-01,2015-10-01,1,1,overnight-boarding,688748,407463,0,15,45213
312723,2015-10-01 17:40:25,2015-10-23,2015-11-03,11,2,overnight-boarding,873939,568578,1,440,40291
456034,2015-10-01 17:40:26,2015-10-07,2015-10-14,7,3,overnight-traveling,1024764,705032,1,840,94618
313067,2015-10-01 17:40:55,2015-10-02,2015-10-05,3,1,overnight-boarding,926173,912284,0,120,19125
313793,2015-10-01 17:40:56,2015-10-05,2015-10-08,3,1,overnight-boarding,1013007,494025,0,75,99217
313807,2015-10-01 17:43:18,2015-10-01,2015-10-04,3,1,overnight-boarding,715569,361995,0,54,77539
312752,2015-10-01 17:44:13,2015-10-02,2015-10-04,2,1,overnight-boarding,1046513,970587,1,21,66214
313454,2015-10-01 17:44:25,2015-10-02,2015-10-04,2,2,overnight-boarding,1047942,1023049,1,73.5,98407
313816,2015-10-01 17:44:54,2015-10-02,2015-10-04,2,1,overnight-boarding,585780,583440,0,50,76088
311179,2015-10-01 17:45:15,2015-10-02,2015-10-06,4,1,overnight-boarding,489965,179063,0,160,95050
312788,2015-10-01 17:46:14,2016-03-03,2016-03-14,11,1,overnight-boarding,472220,113717,0,0,77375
312373,2015-10-01 17:46:21,2015-12-11,2015-12-29,18,1,overnight-boarding,982668,252494,1,810,94556
313700,2015-10-01 17:46:55,2015-10-17,2015-10-18,1,1,overnight-boarding,1048374,559833,1,26.25,45242
310540,2015-10-01 17:47:13,2015-10-07,2015-10-13,6,1,overnight-boarding,379601,363730,0,180,98465
313829,2015-10-01 17:47:38,2015-10-10,2015-10-12,2,1,overnight-boarding,849761,455195,0,60,46368
457819,2015-10-01 17:48:43,2015-10-08,2015-10-12,4,2,overnight-traveling,131975,108890,0,300,10075
458727,2015-10-01 17:48:44,2015-10-03,2015-10-05,2,2,overnight-traveling,1044255,37033,1,84,40291
313723,2015-10-01 17:49:01,2015-10-02,2015-10-05,3,1,overnight-boarding,1048345,851178,1,138.6,20003
313687,2015-10-01 17:49:04,2015-10-01,2015-10-06,5,2,overnight-boarding,1048340,805033,1,178.5,78717
459013,2015-10-01 17:49:10,2015-10-05,2015-10-08,3,1,overnight-traveling,946998,202753,0,120,94928
311690,2015-10-01 17:49:24,2015-10-15,2015-10-19,4,1,overnight-boarding,465566,382634,0,120,22153
313661,2015-10-01 17:49:25,2015-10-03,2015-10-04,1,1,overnight-boarding,1048289,673984,1,43.99,94607
313597,2015-10-01 17:50:16,2015-11-04,2015-11-09,5,1,overnight-boarding,998908,1155,0,215,98006
313828,2015-10-01 17:51:15,2015-10-02,2015-10-04,2,1,overnight-boarding,990883,716629,0,50,30016
312152,2015-10-01 17:51:49,2015-10-01,2015-10-04,3,1,overnight-boarding,842467,822618,0,105,90024
310551,2015-10-01 17:51:50,2015-10-05,2015-10-12,7,2,overnight-boarding,1026352,568386,1,175,81321
459011,2015-10-01 17:54:03,2015-11-26,2015-11-29,3,2,overnight-traveling,262931,624427,0,0,97211
459003,2015-10-01 17:55:10,2015-10-02,2015-10-02,1,2,overnight-traveling,669516,563630,0,10,36832
459004,2015-10-01 17:55:56,2015-10-05,2015-10-11,6,2,overnight-traveling,669516,563630,0,180,36832
313476,2015-10-01 17:58:01,2015-12-04,2015-12-05,1,2,overnight-boarding,594310,628239,0,30,92054
313757,2015-10-01 17:58:08,2015-10-17,2015-10-18,1,1,overnight-boarding,604067,148864,0,25,46219
310387,2015-10-01 17:58:15,2015-09-28,2015-10-01,3,1,overnight-boarding,719250,865368,0,75,10012
313461,2015-10-01 17:59:57,2015-10-03,2015-10-04,1,2,overnight-boarding,1047569,197265,1,70,94043
458993,2015-10-01 18:01:21,2015-10-03,2015-10-03,1,1,overnight-traveling,458685,970437,0,25,60607
312953,2015-10-01 18:01:24,2015-10-03,2015-10-03,1,2,overnight-boarding,986533,203217,0,45,85741
313257,2015-10-01 18:01:25,2015-10-09,2015-10-11,2,1,overnight-boarding,430778,718443,0,60,97008
313822,2015-10-01 18:02:12,2015-10-09,2015-10-10,1,2,overnight-boarding,444702,178058,0,65,98004
296688,2015-10-01 18:02:22,2015-10-01,2015-10-03,2,1,overnight-boarding,528958,560520,0,60,90814
313517,2015-10-01 18:02:47,2015-10-12,2015-10-13,1,1,overnight-boarding,1002509,1000557,1,24,29601
313143,2015-10-01 18:03:14,2015-09-30,2015-10-01,1,1,overnight-boarding,701833,384467,0,22,75068
312626,2015-10-01 18:04:38,2015-10-01,2015-10-04,3,1,overnight-boarding,1046438,1006939,1,63,43204
311429,2015-10-01 18:04:52,2015-10-01,2015-10-05,4,1,overnight-boarding,1038101,925573,1,105,98375
312946,2015-10-01 18:05:19,2015-10-01,2015-10-11,10,2,overnight-boarding,492181,1027479,0,500,89142
313656,2015-10-01 18:05:52,2015-10-04,2015-10-07,3,1,overnight-boarding,1035127,834784,0,75,77040
309685,2015-10-01 18:06:55,2015-10-01,2015-10-04,3,1,overnight-boarding,895039,838566,0,84,78757
313855,2015-10-01 18:08:08,2015-10-07,2015-10-08,1,1,overnight-boarding,320474,778859,0,26,85382
458595,2015-10-01 18:08:45,2015-10-01,2015-10-30,29,1,overnight-traveling,247457,398750,0,330,98155
313847,2015-10-01 18:08:47,2015-10-11,2015-10-12,1,1,overnight-boarding,823485,177141,0,13,32601
310882,2015-10-01 18:08:57,2015-10-03,2015-10-04,1,1,overnight-boarding,888692,652342,0,30,98004
313504,2015-10-01 18:09:11,2015-11-04,2015-11-14,10,1,overnight-boarding,954763,458767,0,0,30045
459001,2015-10-01 18:09:36,2015-10-08,2015-10-11,3,4,overnight-traveling,1019244,983822,0,195,89131
313841,2015-10-01 18:10:08,2015-10-02,2015-10-03,1,2,overnight-boarding,230432,174112,0,55,32829
309169,2015-10-01 18:10:15,2015-10-15,2015-10-18,3,1,overnight-boarding,747957,778225,0,90,97211
457551,2015-10-01 18:11:20,2015-10-01,2015-10-02,1,1,overnight-traveling,1037643,752145,1,36.75,19103
313600,2015-10-01 18:11:54,2015-10-01,2015-10-05,4,1,overnight-boarding,1048209,975620,1,105,40204
310323,2015-10-01 18:11:58,2015-10-02,2015-10-03,1,1,overnight-boarding,888223,721694,0,23,10037
313498,2015-10-01 18:12:58,2015-10-02,2015-10-04,2,1,overnight-boarding,904317,1030464,0,40,2115
459006,2015-10-01 18:13:27,2015-10-02,2015-10-04,2,2,overnight-traveling,1048433,1013560,1,52.5,60610
313725,2015-10-01 18:13:53,2015-10-03,2015-10-04,1,1,overnight-boarding,591854,142858,0,42,94549
313740,2015-10-01 18:15:04,2015-10-23,2015-10-25,2,1,overnight-boarding,591854,142858,0,0,94549
459005,2015-10-01 18:15:40,2015-10-02,2015-10-04,2,1,overnight-traveling,136605,476144,0,70,98105
312654,2015-10-01 18:17:37,2015-10-06,2015-10-18,12,1,overnight-boarding,599389,336190,0,480,95125
313846,2015-10-01 18:18:29,2015-10-10,2015-10-11,1,1,overnight-boarding,1025547,855984,1,31.5,19446
313831,2015-10-01 18:19:53,2015-10-03,2015-10-06,3,1,overnight-boarding,212040,178058,0,120,98004
311601,2015-10-01 18:20:23,2015-10-07,2015-10-12,5,1,overnight-boarding,552663,1029283,1,100,44115
313182,2015-10-01 18:20:54,2015-10-02,2015-10-04,2,1,overnight-boarding,755480,657040,1,50,78665
313835,2015-10-01 18:21:23,2015-11-10,2015-11-23,13,1,overnight-boarding,1048584,65613,1,286.65,70056
313850,2015-10-01 18:21:41,2015-10-02,2015-10-05,3,1,overnight-boarding,815820,170234,0,117,98104
299895,2015-10-01 18:21:44,2015-10-09,2015-10-12,3,1,overnight-boarding,737629,363886,0,45,23185
313845,2015-10-01 18:24:29,2015-10-02,2015-10-04,2,1,overnight-boarding,549124,195320,0,60,76040
313860,2015-10-01 18:24:38,2015-10-04,2015-10-11,7,1,overnight-boarding,663541,767222,0,210,70125
310287,2015-10-01 18:24:43,2015-11-06,2015-11-09,3,1,overnight-boarding,574600,763494,0,105,94115
313562,2015-10-01 18:25:06,2015-10-13,2015-10-16,3,1,overnight-boarding,1048148,896036,1,0,53202
313803,2015-10-01 18:26:28,2015-10-09,2015-10-11,2,3,overnight-boarding,1036639,45203,0,40,65348
313871,2015-10-01 18:27:12,2015-10-22,2015-10-26,4,1,overnight-boarding,626255,297289,0,140,95062
459022,2015-10-01 18:28:48,2015-10-05,2015-10-08,3,1,overnight-traveling,982999,875249,0,32,92101
459015,2015-10-01 18:29:01,2015-10-03,2015-10-05,2,2,overnight-traveling,658059,991714,0,100,75219
313674,2015-10-01 18:30:16,2015-10-04,2015-10-05,1,1,overnight-boarding,688242,369835,0,40,95945
457889,2015-10-01 18:32:39,2015-10-13,2015-10-23,10,2,overnight-traveling,1029405,3466,1,450,99901
312587,2015-10-01 18:33:23,2015-10-03,2015-10-10,7,1,overnight-boarding,806780,1003635,0,210,92081
285659,2015-10-01 18:33:33,2015-10-21,2015-10-26,5,1,overnight-boarding,659062,458767,0,125,30045
313506,2015-10-01 18:35:54,2015-10-01,2015-10-03,2,1,overnight-boarding,1048044,946078,1,52.5,92104
